id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy
37,CPI-SS0868FCC17,309,642,OmniPath,user_curated
38,CPI-SS075D1C069,314,642,OmniPath,user_curated
39,CPI-SS0817E8D49,319,642,OmniPath,user_curated
40,CPI-SS04C22BA5E,321,642,OmniPath,user_curated
41,CPI-SS00CFE92E9,322,642,OmniPath,user_curated
42,CPI-SS0FB1E8B16,323,642,OmniPath,user_curated
43,CPI-SS0EB16E48C,324,642,OmniPath,user_curated
44,CPI-SS096F91FB8,398,642,OmniPath,user_curated
45,CPI-SS049F0F6A8,461,642,OmniPath,user_curated
46,CPI-SS026B8EB77,534,642,OmniPath,user_curated
47,CPI-SS0F42F27E0,535,642,OmniPath,user_curated
48,CPI-SS0ED7F3344,541,642,OmniPath,user_curated
49,CPI-SS0E7B55E27,562,642,OmniPath,user_curated
50,CPI-SS090240415,583,642,OmniPath,user_curated
51,CPI-SS074212F4F,606,642,OmniPath,user_curated
52,CPI-SS04EA23FB3,238,688,OmniPath,user_curated
53,CPI-SS08D316E93,312,688,OmniPath,user_curated
54,CPI-SS09B4E2610,315,688,OmniPath,user_curated
55,CPI-SS04D87448A,419,688,OmniPath,user_curated
56,CPI-SS0C7833961,313,688,OmniPath,user_curated
57,CPI-SS0E2696443,373,688,OmniPath,user_curated
58,CPI-SS010DF4808,308,688,OmniPath,user_curated
59,CPI-SS012FD886E,309,688,OmniPath,user_curated
60,CPI-SS09B0A8D5C,314,688,OmniPath,user_curated
61,CPI-SS078B27791,319,688,OmniPath,user_curated
62,CPI-SS091770C8C,321,688,OmniPath,user_curated
63,CPI-SS073C09A1B,322,688,OmniPath,user_curated
64,CPI-SS0262A26FE,323,688,OmniPath,user_curated
65,CPI-SS0D1D353DD,324,688,OmniPath,user_curated
66,CPI-SS0FB2E9FF3,398,688,OmniPath,user_curated
67,CPI-SS0B6D67AD9,461,688,OmniPath,user_curated
68,CPI-SS04CCD620C,534,688,OmniPath,user_curated
69,CPI-SS0C6FEEA14,535,688,OmniPath,user_curated
70,CPI-SS0F21289CA,541,688,OmniPath,user_curated
71,CPI-SS0D0302B8D,562,688,OmniPath,user_curated
72,CPI-SS0861E82F2,583,688,OmniPath,user_curated
73,CPI-SS0C6E2FFD8,606,688,OmniPath,user_curated
74,CPI-SS063E69AE4,238,912,OmniPath,user_curated
75,CPI-SS0FCF733EA,308,912,OmniPath,user_curated
76,CPI-SS0A5B111F1,307,912,OmniPath,user_curated
77,CPI-SS00E3B0AE0,238,916,OmniPath,user_curated
78,CPI-SS04EF669E4,419,916,OmniPath,user_curated
79,CPI-SS0C6C95279,688,916,OmniPath,user_curated
80,CPI-SS093709C16,238,942,OmniPath,user_curated
81,CPI-SS0351FE0CD,312,942,OmniPath,user_curated
82,CPI-SS019D770BA,315,942,OmniPath,user_curated
83,CPI-SS0022812F4,313,942,OmniPath,user_curated
84,CPI-SS09F6EBE93,556,942,OmniPath,user_curated
85,CPI-SS00D55E7F1,308,942,OmniPath,user_curated
86,CPI-SS032869B21,309,942,OmniPath,user_curated
87,CPI-SS03D006674,314,942,OmniPath,user_curated
88,CPI-SS0A410A73A,319,942,OmniPath,user_curated
89,CPI-SS0C0B4AB4B,321,942,OmniPath,user_curated
90,CPI-SS08C2FAEBD,322,942,OmniPath,user_curated
91,CPI-SS0C8A09915,323,942,OmniPath,user_curated
92,CPI-SS003AFD9BA,324,942,OmniPath,user_curated
93,CPI-SS07D7A06C1,398,942,OmniPath,user_curated
94,CPI-SS063317582,461,942,OmniPath,user_curated
95,CPI-SS0FCE0E98A,534,942,OmniPath,user_curated
96,CPI-SS062DED513,716,942,OmniPath,user_curated
97,CPI-SS0EC70F078,535,942,OmniPath,user_curated
98,CPI-SS04345C6FD,541,942,OmniPath,user_curated
99,CPI-SS077A28953,562,942,OmniPath,user_curated
100,CPI-SS0ABD8F133,583,942,OmniPath,user_curated
101,CPI-SS002DCCEE9,606,942,OmniPath,user_curated
102,CPI-SS09EF65834,451,942,OmniPath,user_curated
103,CPI-SS06059DE2D,238,969,OmniPath,user_curated
104,CPI-SS031B26B28,556,969,OmniPath,user_curated
105,CPI-SS06B1216BE,461,969,OmniPath,user_curated
106,CPI-SS03F3C5ECD,238,1016,OmniPath,user_curated
107,CPI-SS0D001F73D,419,1016,OmniPath,user_curated
108,CPI-SS072FE05F1,556,1016,OmniPath,user_curated
109,CPI-SS0EE557ADF,557,1016,OmniPath,user_curated
110,CPI-SS06AAD31D8,558,1016,OmniPath,user_curated
111,CPI-SS0915118A1,238,1053,OmniPath,user_curated
112,CPI-SS0794120B6,277,1053,OmniPath,user_curated
113,CPI-SS0F15A4667,238,1056,OmniPath,user_curated
114,CPI-SS006606F3C,556,1056,OmniPath,user_curated
115,CPI-SS0B20A1B18,322,1056,OmniPath,user_curated
116,CPI-SS0B44A5E2F,238,1078,OmniPath,user_curated
117,CPI-SS056993231,322,1078,OmniPath,user_curated
118,CPI-SS0AE32B1CD,238,1122,OmniPath,user_curated
119,CPI-SS0F7A7A60F,702,1122,OmniPath,user_curated
120,CPI-SS0F191D3B1,238,1140,OmniPath,user_curated
121,CPI-SS0DE6FCF38,419,1140,OmniPath,user_curated
122,CPI-SS033771511,238,1331,OmniPath,user_curated
123,CPI-SS0851DDE2E,419,1331,OmniPath,user_curated
124,CPI-SS03CDC6A44,238,1362,OmniPath,user_curated
125,CPI-SS0FD9C1D3F,312,1224,OmniPath,user_curated
126,CPI-SS053BB377C,555,1224,OmniPath,user_curated
127,CPI-SS0761BC9D4,40,1224,OmniPath,user_curated
128,CPI-SS0B5E172D4,409,1224,OmniPath,user_curated
129,CPI-SS08FF78F4C,671,1224,OmniPath,user_curated
130,CPI-SS0B071ED24,915,1224,OmniPath,user_curated
131,CPI-SS0AEA3C14B,237,1224,OmniPath,user_curated
132,CPI-SS068C129D6,532,1224,OmniPath,user_curated
133,CPI-SS0E3FA4253,976,1224,OmniPath,user_curated
134,CPI-SS0577408A3,312,816,OmniPath,user_curated
135,CPI-SS0455B17E8,301,816,OmniPath,user_curated
136,CPI-SS035A3ADDF,314,816,OmniPath,user_curated
137,CPI-SS0AF5C018D,312,1037,OmniPath,user_curated
138,CPI-SS04B5987F6,315,1037,OmniPath,user_curated
139,CPI-SS0D85AD6C8,313,1037,OmniPath,user_curated
140,CPI-SS0554B4983,556,1037,OmniPath,user_curated
141,CPI-SS07758402C,308,1037,OmniPath,user_curated
142,CPI-SS0162E95CE,309,1037,OmniPath,user_curated
143,CPI-SS06EDEBAA3,314,1037,OmniPath,user_curated
144,CPI-SS0DA3480AF,319,1037,OmniPath,user_curated
145,CPI-SS03EF330AD,321,1037,OmniPath,user_curated
146,CPI-SS02583EA00,322,1037,OmniPath,user_curated
147,CPI-SS06102CC06,323,1037,OmniPath,user_curated
148,CPI-SS0689DA77C,324,1037,OmniPath,user_curated
149,CPI-SS03F97DD00,398,1037,OmniPath,user_curated
150,CPI-SS0DE7C0380,461,1037,OmniPath,user_curated
151,CPI-SS024E47E95,977,1037,OmniPath,user_curated
152,CPI-SS0A25034DD,534,1037,OmniPath,user_curated
153,CPI-SS0133239EA,716,1037,OmniPath,user_curated
154,CPI-SS03CF6184A,535,1037,OmniPath,user_curated
155,CPI-SS0945031BB,541,1037,OmniPath,user_curated
156,CPI-SS01B68D864,562,1037,OmniPath,user_curated
157,CPI-SS011B1CB6B,583,1037,OmniPath,user_curated
158,CPI-SS00A608AE2,606,1037,OmniPath,user_curated
159,CPI-SS06388DCD5,312,1292,OmniPath,user_curated
160,CPI-SS04E413896,315,1292,OmniPath,user_curated
161,CPI-SS08C597060,313,1292,OmniPath,user_curated
162,CPI-SS0D87D1585,308,1292,OmniPath,user_curated
163,CPI-SS0817BE7B3,309,1292,OmniPath,user_curated
164,CPI-SS004EEB488,314,1292,OmniPath,user_curated
165,CPI-SS0A318273F,319,1292,OmniPath,user_curated
166,CPI-SS0F32DB87D,321,1292,OmniPath,user_curated
167,CPI-SS0CB0B9E13,322,1292,OmniPath,user_curated
168,CPI-SS085A2227D,323,1292,OmniPath,user_curated
169,CPI-SS02A5EB5C2,324,1292,OmniPath,user_curated
170,CPI-SS0B80E0340,398,1292,OmniPath,user_curated
171,CPI-SS096DAAE34,461,1292,OmniPath,user_curated
172,CPI-SS027E2EDA6,977,1292,OmniPath,user_curated
173,CPI-SS0DFA99B1E,534,1292,OmniPath,user_curated
174,CPI-SS0061FA144,716,1292,OmniPath,user_curated
175,CPI-SS0E2780DF4,535,1292,OmniPath,user_curated
176,CPI-SS0FA586A8F,541,1292,OmniPath,user_curated
177,CPI-SS016A1E72A,562,1292,OmniPath,user_curated
178,CPI-SS0461CFCB9,583,1292,OmniPath,user_curated
179,CPI-SS0483CE4ED,606,1292,OmniPath,user_curated
180,CPI-SS0EFA27923,1126,1292,OmniPath,user_curated
181,CPI-SS08321164A,312,1923,OmniPath,user_curated
182,CPI-SS05361A7E3,315,1923,OmniPath,user_curated
183,CPI-SS0A5C47AFF,313,1923,OmniPath,user_curated
184,CPI-SS03CEE6CE0,308,1923,OmniPath,user_curated
185,CPI-SS0627165F3,309,1923,OmniPath,user_curated
186,CPI-SS0E45C5D8E,314,1923,OmniPath,user_curated
187,CPI-SS0D28C6577,319,1923,OmniPath,user_curated
188,CPI-SS0C2C302E8,321,1923,OmniPath,user_curated
189,CPI-SS0DA92E966,322,1923,OmniPath,user_curated
190,CPI-SS07C36EF72,323,1923,OmniPath,user_curated
191,CPI-SS081D175BF,324,1923,OmniPath,user_curated
192,CPI-SS02AFAD307,398,1923,OmniPath,user_curated
193,CPI-SS09A9AB266,461,1923,OmniPath,user_curated
194,CPI-SS08A4B72C2,977,1923,OmniPath,user_curated
195,CPI-SS0415E653E,534,1923,OmniPath,user_curated
196,CPI-SS0551A7A06,716,1923,OmniPath,user_curated
197,CPI-SS0621F939C,1641,1923,OmniPath,user_curated
198,CPI-SS0FEE62FC9,535,1923,OmniPath,user_curated
199,CPI-SS0B9C76D3B,541,1923,OmniPath,user_curated
200,CPI-SS062F6853D,562,1923,OmniPath,user_curated
201,CPI-SS051191228,583,1923,OmniPath,user_curated
202,CPI-SS0C5A54755,606,1923,OmniPath,user_curated
203,CPI-SS0CAC2F423,1126,1923,OmniPath,user_curated
204,CPI-SS03C05DCDA,1802,1923,OmniPath,user_curated
205,CPI-SS0940786D7,1844,1923,OmniPath,user_curated
206,CPI-SS070F6E952,312,2070,OmniPath,user_curated
207,CPI-SS0E2D1E45E,315,2070,OmniPath,user_curated
208,CPI-SS038EF3E64,313,2070,OmniPath,user_curated
209,CPI-SS0921F19C4,308,2070,OmniPath,user_curated
210,CPI-SS03F2D0912,309,2070,OmniPath,user_curated
211,CPI-SS0FFF04BFE,314,2070,OmniPath,user_curated
212,CPI-SS0852C7016,319,2070,OmniPath,user_curated
213,CPI-SS0DE4B6604,321,2070,OmniPath,user_curated
214,CPI-SS01B54EB39,322,2070,OmniPath,user_curated
215,CPI-SS06227FA1E,323,2070,OmniPath,user_curated
216,CPI-SS0B8AC8BCE,324,2070,OmniPath,user_curated
217,CPI-SS0527B9DF1,398,2070,OmniPath,user_curated
218,CPI-SS0A33C29F5,461,2070,OmniPath,user_curated
219,CPI-SS07297A3AD,977,2070,OmniPath,user_curated
220,CPI-SS076C94EB3,534,2070,OmniPath,user_curated
221,CPI-SS0FB408308,716,2070,OmniPath,user_curated
222,CPI-SS0CB579E18,1641,2070,OmniPath,user_curated
223,CPI-SS06B1428D4,535,2070,OmniPath,user_curated
224,CPI-SS03A1A576C,541,2070,OmniPath,user_curated
225,CPI-SS0FAB71999,562,2070,OmniPath,user_curated
226,CPI-SS0DE9EFD49,583,2070,OmniPath,user_curated
227,CPI-SS0FB389004,606,2070,OmniPath,user_curated
228,CPI-SS055FC8123,1126,2070,OmniPath,user_curated
229,CPI-SS02AB3872D,1802,2070,OmniPath,user_curated
230,CPI-SS0871A0178,1844,2070,OmniPath,user_curated
231,CPI-SS0422FB94A,419,516,OmniPath,user_curated
232,CPI-SS094013D10,382,516,OmniPath,user_curated
233,CPI-SS0BCB0DBB3,426,516,OmniPath,user_curated
234,CPI-SS096DDDCBC,309,516,OmniPath,user_curated
235,CPI-SS0DB2D63AF,326,516,OmniPath,user_curated
236,CPI-SS0A4683B65,97,516,OmniPath,user_curated
237,CPI-SS0257F8C65,43,516,OmniPath,user_curated
238,CPI-SS02901EF8A,59,516,OmniPath,user_curated
239,CPI-SS09A4BB81D,294,516,OmniPath,user_curated
240,CPI-SS080900D13,381,516,OmniPath,user_curated
241,CPI-SS0E176DAD6,25,516,OmniPath,user_curated
242,CPI-SS035D82794,95,516,OmniPath,user_curated
243,CPI-SS01BD82F6E,134,516,OmniPath,user_curated
244,CPI-SS0E36D2CDD,292,516,OmniPath,user_curated
245,CPI-SS0206FC5C4,295,516,OmniPath,user_curated
246,CPI-SS05671CAFE,297,516,OmniPath,user_curated
247,CPI-SS0AA88DA4A,310,516,OmniPath,user_curated
248,CPI-SS01DFCD493,311,516,OmniPath,user_curated
249,CPI-SS0F5763053,325,516,OmniPath,user_curated
250,CPI-SS0B39D5003,380,516,OmniPath,user_curated
251,CPI-SS0833E9829,396,516,OmniPath,user_curated
252,CPI-SS0BC790049,419,1087,OmniPath,user_curated
253,CPI-SS04C68EE3A,868,1087,OmniPath,user_curated
254,CPI-SS0FA1CF3F1,565,1087,OmniPath,user_curated
255,CPI-SS06F08BB30,628,1087,OmniPath,user_curated
256,CPI-SS0CE1B094B,382,1087,OmniPath,user_curated
257,CPI-SS050723F08,426,1087,OmniPath,user_curated
258,CPI-SS014CB3751,309,1087,OmniPath,user_curated
259,CPI-SS03E5DCB51,326,1087,OmniPath,user_curated
260,CPI-SS08D1F109F,97,1087,OmniPath,user_curated
261,CPI-SS0EE803797,43,1087,OmniPath,user_curated
262,CPI-SS047B16724,59,1087,OmniPath,user_curated
263,CPI-SS08D6A46CE,294,1087,OmniPath,user_curated
264,CPI-SS08924CEA4,381,1087,OmniPath,user_curated
265,CPI-SS0D34305D4,548,1087,OmniPath,user_curated
266,CPI-SS09085A7C7,25,1087,OmniPath,user_curated
267,CPI-SS0A0AFF15D,95,1087,OmniPath,user_curated
268,CPI-SS0D3241801,134,1087,OmniPath,user_curated
269,CPI-SS0859D5091,292,1087,OmniPath,user_curated
270,CPI-SS0FE832A6C,295,1087,OmniPath,user_curated
271,CPI-SS05786495D,297,1087,OmniPath,user_curated
272,CPI-SS044A6E7BF,310,1087,OmniPath,user_curated
273,CPI-SS0EE489CC0,311,1087,OmniPath,user_curated
274,CPI-SS0425491E0,325,1087,OmniPath,user_curated
275,CPI-SS001FB44E8,380,1087,OmniPath,user_curated
276,CPI-SS0D1D3B02E,396,1087,OmniPath,user_curated
277,CPI-SS0955455A4,61,1087,OmniPath,user_curated
278,CPI-SS0A1B5E060,524,1087,OmniPath,user_curated
279,CPI-SS09920B1BC,561,1087,OmniPath,user_curated
280,CPI-SS04E812FB5,734,1087,OmniPath,user_curated
281,CPI-SS04C880702,735,1087,OmniPath,user_curated
282,CPI-SS0CC8AA387,749,1087,OmniPath,user_curated
283,CPI-SS0C574B62E,764,1087,OmniPath,user_curated
284,CPI-SS0642164E0,796,1087,OmniPath,user_curated
285,CPI-SS0EB062488,1048,1087,OmniPath,user_curated
286,CPI-SS0AA82A168,419,1105,OmniPath,user_curated
287,CPI-SS0BF944C6D,628,1105,OmniPath,user_curated
288,CPI-SS080683E15,382,1105,OmniPath,user_curated
289,CPI-SS019501253,43,1105,OmniPath,user_curated
290,CPI-SS09FAC4977,59,1105,OmniPath,user_curated
291,CPI-SS01A6823FA,381,1105,OmniPath,user_curated
292,CPI-SS0CD2CFF62,134,1105,OmniPath,user_curated
293,CPI-SS0EFE0B07A,1089,1105,OmniPath,user_curated
294,CPI-SS0F9BDDAC3,748,1105,OmniPath,user_curated
295,CPI-SS03DC18121,574,1105,OmniPath,user_curated
296,CPI-SS05E6C34AB,419,1288,OmniPath,user_curated
297,CPI-SS03FB81012,533,1288,OmniPath,user_curated
298,CPI-SS0122128E0,303,1288,OmniPath,user_curated
299,CPI-SS0775B593D,48,1288,OmniPath,user_curated
300,CPI-SS09A4576D9,426,1288,OmniPath,user_curated
301,CPI-SS0A2DEA223,301,1288,OmniPath,user_curated
302,CPI-SS086F43A39,439,1288,OmniPath,user_curated
303,CPI-SS0187EE42A,864,1288,OmniPath,user_curated
304,CPI-SS07D0E29D8,298,1288,OmniPath,user_curated
305,CPI-SS0126A9645,387,1288,OmniPath,user_curated
306,CPI-SS0398E864A,894,1288,OmniPath,user_curated
307,CPI-SS0D4BE9D37,980,1288,OmniPath,user_curated
308,CPI-SS03666DA7A,419,1133,OmniPath,user_curated
309,CPI-SS0ABB32BF0,346,1133,OmniPath,user_curated
310,CPI-SS0B01D306C,628,1133,OmniPath,user_curated
311,CPI-SS080A7F43D,97,1133,OmniPath,user_curated
312,CPI-SS0C090A257,566,1133,OmniPath,user_curated
313,CPI-SS0D1D95883,623,1133,OmniPath,user_curated
314,CPI-SS0B9E7D0EC,627,1133,OmniPath,user_curated
315,CPI-SS036B7E46C,693,1133,OmniPath,user_curated
316,CPI-SS0A45B5F00,59,1133,OmniPath,user_curated
317,CPI-SS000090C4F,1130,1133,OmniPath,user_curated
318,CPI-SS00AA0910B,375,1133,OmniPath,user_curated
319,CPI-SS05CA2B2B4,853,1133,OmniPath,user_curated
320,CPI-SS0E61A7F26,419,1104,OmniPath,user_curated
321,CPI-SS0667AAD16,61,1104,OmniPath,user_curated
322,CPI-SS06C9E07BC,764,1104,OmniPath,user_curated
323,CPI-SS09E59A16E,419,1705,OmniPath,user_curated
324,CPI-SS00C9DE87A,245,1705,OmniPath,user_curated
325,CPI-SS0056A566A,105,1705,OmniPath,user_curated
326,CPI-SS0586343D6,419,1027,OmniPath,user_curated
327,CPI-SS073232B30,309,1027,OmniPath,user_curated
328,CPI-SS0112890A5,134,1027,OmniPath,user_curated
329,CPI-SS0BD6EE954,310,1027,OmniPath,user_curated
330,CPI-SS0CD40D735,311,1027,OmniPath,user_curated
331,CPI-SS0C39D566E,419,486,OmniPath,user_curated
332,CPI-SS02809AC43,327,486,OmniPath,user_curated
333,CPI-SS0E41702C1,424,486,OmniPath,user_curated
334,CPI-SS091122471,277,486,OmniPath,user_curated
335,CPI-SS02DC18F33,479,486,OmniPath,user_curated
336,CPI-SS0579FA162,328,486,OmniPath,user_curated
337,CPI-SS00FD788E8,419,840,OmniPath,user_curated
338,CPI-SS04DDDC0F1,282,840,OmniPath,user_curated
339,CPI-SS058209EC7,278,840,OmniPath,user_curated
340,CPI-SS071CE1554,474,840,OmniPath,user_curated
341,CPI-SS0A94DAC37,475,840,OmniPath,user_curated
342,CPI-SS072BEC00E,494,840,OmniPath,user_curated
343,CPI-SS07EA09568,611,840,OmniPath,user_curated
344,CPI-SS0AE8C3A27,493,840,OmniPath,user_curated
345,CPI-SS01B37D7D8,496,840,OmniPath,user_curated
346,CPI-SS044094057,428,840,OmniPath,user_curated
347,CPI-SS07D6968C7,419,1119,OmniPath,user_curated
348,CPI-SS069924427,292,1119,OmniPath,user_curated
349,CPI-SS00A6F74BF,993,1119,OmniPath,user_curated
350,CPI-SS063502AF2,510,1119,OmniPath,user_curated
351,CPI-SS0F088EA35,615,1119,OmniPath,user_curated
352,CPI-SS0A3CA0C16,419,773,OmniPath,user_curated
353,CPI-SS027E3D40A,373,773,OmniPath,user_curated
354,CPI-SS00581282E,295,773,OmniPath,user_curated
355,CPI-SS0BAC17AD7,419,766,OmniPath,user_curated
356,CPI-SS0023122D0,299,766,OmniPath,user_curated
357,CPI-SS0DB12AE88,570,766,OmniPath,user_curated
358,CPI-SS05E41FA24,650,766,OmniPath,user_curated
359,CPI-SS00FDD4CC8,515,766,OmniPath,user_curated
360,CPI-SS059608C3C,419,983,OmniPath,user_curated
361,CPI-SS0792B50D8,556,983,OmniPath,user_curated
362,CPI-SS0F1F74938,309,983,OmniPath,user_curated
363,CPI-SS0D97012FB,310,983,OmniPath,user_curated
364,CPI-SS0D0DC29DB,311,983,OmniPath,user_curated
365,CPI-SS0B5CBB631,764,983,OmniPath,user_curated
366,CPI-SS0E367916A,973,983,OmniPath,user_curated
367,CPI-SS0938CF473,419,836,OmniPath,user_curated
368,CPI-SS01A6D6A64,330,836,OmniPath,user_curated
369,CPI-SS0D8632EB4,438,836,OmniPath,user_curated
370,CPI-SS03D5CBF55,645,836,OmniPath,user_curated
371,CPI-SS056AA08CF,756,836,OmniPath,user_curated
372,CPI-SS085021184,419,827,OmniPath,user_curated
373,CPI-SS0698C4DC4,565,827,OmniPath,user_curated
374,CPI-SS07AB1C381,380,827,OmniPath,user_curated
375,CPI-SS0C62E5DD8,524,827,OmniPath,user_curated
376,CPI-SS040630206,734,827,OmniPath,user_curated
377,CPI-SS0D04AE221,735,827,OmniPath,user_curated
378,CPI-SS0DE107E3C,419,828,OmniPath,user_curated
379,CPI-SS0C2B9C062,647,828,OmniPath,user_curated
380,CPI-SS0315F51DD,565,828,OmniPath,user_curated
381,CPI-SS0C491A3C1,380,828,OmniPath,user_curated
382,CPI-SS08102DC9E,524,828,OmniPath,user_curated
383,CPI-SS0F562FEA5,734,828,OmniPath,user_curated
384,CPI-SS09185EA8F,735,828,OmniPath,user_curated
385,CPI-SS001BAA737,406,828,OmniPath,user_curated
386,CPI-SS08D8EC856,419,767,OmniPath,user_curated
387,CPI-SS0A3377A7A,548,767,OmniPath,user_curated
388,CPI-SS0F739D3DB,396,767,OmniPath,user_curated
389,CPI-SS026FA5A7E,419,515,OmniPath,user_curated
390,CPI-SS002E626E0,510,515,OmniPath,user_curated
391,CPI-SS0FC2D9C72,419,591,OmniPath,user_curated
392,CPI-SS00C3BE4D6,419,651,OmniPath,user_curated
393,CPI-SS0F3A82315,556,651,OmniPath,user_curated
394,CPI-SS095D418DB,557,651,OmniPath,user_curated
395,CPI-SS0DB6BF583,558,651,OmniPath,user_curated
396,CPI-SS00BCF2C99,419,713,OmniPath,user_curated
397,CPI-SS0130AD5E2,419,768,OmniPath,user_curated
398,CPI-SS0E69C2564,741,768,OmniPath,user_curated
399,CPI-SS09BED5DD4,419,774,OmniPath,user_curated
400,CPI-SS041D516F0,419,821,OmniPath,user_curated
401,CPI-SS09B92F236,438,821,OmniPath,user_curated
402,CPI-SS0696491A3,645,821,OmniPath,user_curated
403,CPI-SS0CA5B3B8E,756,821,OmniPath,user_curated
404,CPI-SS05109BC75,419,1813,OmniPath,user_curated
405,CPI-SS0CA4C783F,419,1916,OmniPath,user_curated
406,CPI-SS0FCC01069,515,1916,OmniPath,user_curated
407,CPI-SS091AAE861,419,1994,OmniPath,user_curated
408,CPI-SS0D321BE49,419,1996,OmniPath,user_curated
409,CPI-SS03BD27349,419,2162,OmniPath,user_curated
410,CPI-SS00EC64266,497,2162,OmniPath,user_curated
411,CPI-SS0A7B487D4,2,273,OmniPath,user_curated
412,CPI-SS0C08F5056,17,273,OmniPath,user_curated
413,CPI-SS029839DC3,81,273,OmniPath,user_curated
414,CPI-SS0F653A282,138,273,OmniPath,user_curated
415,CPI-SS070E5DE9E,172,273,OmniPath,user_curated
416,CPI-SS0FEC87269,2,1036,OmniPath,user_curated
417,CPI-SS00A8596B5,662,1036,OmniPath,user_curated
418,CPI-SS02AB83042,739,1036,OmniPath,user_curated
419,CPI-SS044DF8749,2,1991,OmniPath,user_curated
420,CPI-SS0861B132C,17,1991,OmniPath,user_curated
421,CPI-SS0BDBE0064,138,1991,OmniPath,user_curated
422,CPI-SS0C076E9DD,172,1991,OmniPath,user_curated
423,CPI-SS05858B04B,179,1991,OmniPath,user_curated
424,CPI-SS0EFD62A43,191,1991,OmniPath,user_curated
425,CPI-SS02652CFD6,1381,1991,OmniPath,user_curated
426,CPI-SS01BE06CC8,1417,1991,OmniPath,user_curated
427,CPI-SS08AE81ECE,17,51,OmniPath,user_curated
428,CPI-SS030EDC420,17,52,OmniPath,user_curated
429,CPI-SS0233B4A22,17,69,OmniPath,user_curated
430,CPI-SS0D98FC5BA,17,70,OmniPath,user_curated
431,CPI-SS05C2D0200,17,415,OmniPath,user_curated
432,CPI-SS0E1AA36D0,138,415,OmniPath,user_curated
433,CPI-SS066F93041,172,415,OmniPath,user_curated
434,CPI-SS06FD42D0B,179,415,OmniPath,user_curated
435,CPI-SS0DADDCAAB,191,415,OmniPath,user_curated
436,CPI-SS0B2512853,213,415,OmniPath,user_curated
437,CPI-SS01074696B,254,415,OmniPath,user_curated
438,CPI-SS09FF3A1EA,17,530,OmniPath,user_curated
439,CPI-SS0305A604D,138,530,OmniPath,user_curated
440,CPI-SS015A6073B,172,530,OmniPath,user_curated
441,CPI-SS05A91C95F,179,530,OmniPath,user_curated
442,CPI-SS0D1973064,191,530,OmniPath,user_curated
443,CPI-SS0E0B54950,213,530,OmniPath,user_curated
444,CPI-SS0B7523B29,254,530,OmniPath,user_curated
445,CPI-SS0F16BBA6E,17,963,OmniPath,user_curated
446,CPI-SS048DE1C0C,138,963,OmniPath,user_curated
447,CPI-SS078DDBFE1,172,963,OmniPath,user_curated
448,CPI-SS0D8972B21,415,963,OmniPath,user_curated
449,CPI-SS0DE2D15D8,17,1034,OmniPath,user_curated
450,CPI-SS082AD7B6A,138,1034,OmniPath,user_curated
451,CPI-SS0C38BCA54,172,1034,OmniPath,user_curated
452,CPI-SS046763A14,179,1034,OmniPath,user_curated
453,CPI-SS0D1199D1E,191,1034,OmniPath,user_curated
